job_id,title,role,company,location,country,work_type,company_size,experience,qualifications,salary,description,responsibilities,skills,benefits,sector,industry,posting_date,portal,source,external_url
5699705507,Software Automation Engineer,Software Automation Engineer,Summit Consulting Services,"Hyderabad, Telangana",IN,,,,,,"Job Title : Software Automation Engineer Essential Responsibilities and Duties Develop and maintain automated testing solutions to support the application development ecosystem Build and maintain automated test libraries and utilities using Playwright and TypeScript. Develop and support automated testing across: Internal browser-based applications, Native mobile apps (iOS/Android), RESTful APIs and backend services. Consume Gherkin-style test cases and implement them in the test framework. Deve…",,[],[],,IT Jobs,2026-04-15T08:50:50Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5699705507?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=D84F6631E9F3AC831ACA8FA3A127AAACA4992FE2
5672935810,Software Test Engineer,Software Test Engineer,LTM,India,IN,,,,,,"About the Company LTIMindtree is seeking passionate and skilled professionals to join our expanding tech team in Pune/Chennai. If you thrive in a collaborative environment and are eager to contribute to cutting-edge projects, we have the following openings: About the Role We are looking for professionals for the following positions: Java Selenium Responsibilities Experience: 5-8 Years Joining Timeframe: Immediate to 45 days Joining Location: Chennai/Pune Willing to work for 5 Days work from Off…",,[],[],,IT Jobs,2026-03-20T15:49:56Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5672935810?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=2E9068853354E3F252D5285F2F7FF77C45CCFE8B
5675169193,Software Test Engineer,Software Test Engineer,QualityKiosk Technologies,"Mumbai, Maharashtra",IN,,,,,,"JD: Skills Combination: Indian GI, Motor Product(PC, TW, Commercial vehicle ). 1.Able to write Test scenarios & test case 2.Able to do the Test case execution 3.Analysis of requirement document and design test cases according to requirement document 4.Understanding in motor insurance, exp should be 1-5 year minimum 6.creation of daily status report 7. Good communication & confidence 8. able to be logged defect & take follow up with stakeholders 9. Good knowledge of STLC process & defect life cy…",,[],[],,IT Jobs,2026-03-22T16:55:58Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5675169193?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=6388798911B4F98ADDAB1B35F68CD30A4CC64B03
5689757849,"Senior Software Engineer – (Python, AI/ML & Generative AI)","Senior Software Engineer – (Python, AI/ML & Generative AI)",Programmers.io,"Hyderabad, Telangana",IN,,,,,,"Job Description: Job Title: Senior Software Engineer – (Python, AI/ML & Generative AI) Shift Timings: Should be available till 9-9:30 PM IST Location: PAN INDIA Remote, Jaipur, Hyderabad, Pune, hybrid Experience Required: 5 - 7 Years We are seeking an experienced Senior Software Engineer – AI/ML & Generative AI to design, develop, and deploy intelligent, cloud-native solutions. The ideal candidate will have strong hands-on expertise in machine learning, generative AI, cloud platforms (Azure/AWS…",,[],[],,IT Jobs,2026-04-04T16:36:31Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5689757849?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=AFA144477A0B6CA3F9D028E944E73B01E88DB799
5067536916,Senior Software Engineer - Data Engineer - Data & ML Engineering,Senior Software Engineer - Data Engineer - Data & ML Engineering,Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"BMS Hyderabad is an integrated global hub where our work is focused on helping patients prevail over serious diseases by building sustainable and innovative solutions. This important science, technology, and innovation center will support a range of technology and drug development activities that will help us usher in the next wave of innovation. Position: Senior Software Engineer - Data Engineer - Data & ML Engineering Location : Hyderabad, India At Bristol Myers Squibb, we are inspired by a s…",,[],[],,IT Jobs,2025-03-01T03:37:19Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5067536916?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=2B3E14FF50635D01024BE4004D004D0D6AAF34F9
5695268189,Senior Software Engineer I - 2026_410 /2026_412,Senior Software Engineer I - 2026_410 /2026_412,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"About Us: Marriott International Inc., headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginnings to becoming the worlds largest hotel …",,[],[],,IT Jobs,2026-04-10T09:38:50Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5695268189?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=DFA4C95E90E06F7EFED6802FEF9A6BCBB161B1B4
5694091450,Software Engineer - Backend (IIT/NIT/BITS/DTU/VIT),Software Engineer - Backend (IIT/NIT/BITS/DTU/VIT),GoodScore,"Bangalore, Karnataka",IN,,,,,,"About GoodScore : GoodScore is a leading credit score management app that empowers over 5 million Indians to build their credit score to 750. We are one of the youngest apps in the top 20 finance apps in India. Powered by RBI-authorized credit bureaus Experian and CRIF High Mark, GoodScore provides comprehensive credit monitoring and improvement solutions. Our app delivers personalized credit insights through detailed video analysis and step-by-step improvement plans. Users can regularly check …",,[],[],,IT Jobs,2026-04-09T08:12:41Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5694091450?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=76C02C9EB0CAACA2E2F11BBB8B0FF85488BE5F79
5694089833,Senior Software Engineer - Cloud Infrastructure Reliability [T500-25052],Senior Software Engineer - Cloud Infrastructure Reliability [T500-25052],ANSR,"Bangalore, Karnataka",IN,,,,,,"ANSR is hiring for one of its clients. ABOUT UNDER ARMOUR: Our story is a classic American entrepreneurial journey, born from a simple, unmet need identified by an athlete. In 1996, founder Kevin Plank, then captain of the University of Maryland football team, set out to solve the problem of sweat-soaked cotton shirts by creating a moisture-wicking synthetic alternative. That innovation – HeatGear – redefined the athletic base layer and laid the foundation for what is today a global leader in p…",,[],[],,IT Jobs,2026-04-09T08:10:42Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5694089833?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=3001334069F594D3BB50B31BEC66C9E89F9447B6
5701275868,Senior Software Engineer (Python  fastapi  AWS  Generative Ai)),Senior Software Engineer (Python  fastapi  AWS  Generative Ai)),Programmers.io,India,IN,,,,,,"We at Programmers.io are looking for a Python Developer skilled in Python, Fast api, RAG, PostgreSQL Work Location - Remote (Hybrid for Jaipur and Hyderabad) Experience - 5-12 years Skills Required - Python, Fast API, RAG, Gen Ai Notice Period - Immediate or serving JOB DESCRIPTION Required Technical Skills AI/ML & Generative AI Development Design and implement end-to-end AI/ML pipelines , from business understanding to deployment. Develop Generative AI solutions using LLMs (OpenAI/Azure OpenAI…",,[],[],,IT Jobs,2026-04-16T15:06:09Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5701275868?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=194579FB1888AB9760A91A3AB05D29D4BB8C279E
5699757442,"Engineer, Software","Engineer, Software",TMUS Global Solutions,"Hyderabad, Telangana",IN,,,,,,"About the Role: Engineer, SW - Platform is responsible for designing, developing, and automating T-Mobiles data and infrastructure platforms that enable analytics and software delivery across the enterprise. This role builds resilient, scalable, cloud-native systems that integrate software engineering, infrastructure, and operations to drive automation, efficiency, and reliability. The engineer develops infrastructure as code, orchestrates workflows, and creates reusable services and tools that…",,[],[],,IT Jobs,2026-04-15T09:40:19Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5699757442?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=E2A97EBF80763545B10B18F9C92507DE8DBC1F83
5664646445,"Engineer, Software","Engineer, Software",TMUS Global Solutions,"Hyderabad, Telangana",IN,,,,,,"About the Role: We are seeking Salesforce Software Engineers to join our team. The role focuses on building scalable Salesforce solutions using Apex, Lightning Web Components (LWC), and third-party integrations. This position is ideal for someone with a strong background in Salesforce development and cross-functional collaboration, who thrives in a fast-paced, product-driven environment. What Youll Do: Support engineering projects by developing software solutions, conducting tests and inspectio…",,[],[],,IT Jobs,2026-03-14T07:48:37Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5664646445?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=ABF8AF3A8EF335A9D408C2FAEA512D2465E74F26
5397319544,"Engineer, Software","Engineer, Software",TMUS Global Solutions,"Hyderabad, Telangana",IN,,,,,,"About the Role At T-Mobile, we dont just build software we build the future of customer love. As a Full Stack Software Engineer, youll create cloud-native, end-to-end solutions that power amazing digital experiences. Youll own projects from design to deployment, collaborate with passionate teammates, and constantly grow your skills in an environment that values innovation, inclusivity, and doing things the right way. Were not just hiring you for a job. Were inviting you to dream big, deliver bo…",,[],[],,IT Jobs,2025-09-13T11:06:30Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5397319544?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=F9EEFF8465D030FCA5C9886493AC563FE3837986
5648148593,Engineer Software,Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"PositionTitle:Engineer Software- Fullstack Job Description: Weareexcited toannounceanopeningofEngineerSoftwareatACI. Please find below the details of the role and its responsibilities. Skills Required: Java, JavaScript, MySQL, PostgreSQL, HTML, CSS, React/Angular, Spring Boot, MongoDB, IntelliJ, GitHub, GitHub Copilot, JUnit, Mockito, Webflux. Experience Range: 1 - 3 years Job Description: PositionTitle: EngineerSoftware Job Description: Roles & responsibilities: Assistswiththedesign/developmen…",,[],[],,IT Jobs,2026-02-28T08:19:27Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5648148593?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=AE8D623AA4E0756D4747B423113CF1A760F48C87
5648148569,Engineer Software,Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"PositionTitle:Engineer Software- Java Full Stack. Job Description: WeareexcitedtoannounceanopeningforEngineerSoftware atACI. Please find below the details of the role and its responsibilities. Skills Required: Java, JavaScript, MySQL, PostgreSQL, HTML, CSS, React, Spring Boot, MongoDB, intelliJ, GitHub, GitHub Copilot, JUnit, Mockinator. Experience Range: 1 - 3 years. Roles & responsibilities: Assistswiththedesign/developmentofsoftwaresolutions requiringgeneraldomain knowledge. Analyzesuserrequ…",,[],[],,IT Jobs,2026-02-28T08:19:26Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5648148569?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=DF36B59E11B84E99267EAC0ED66043C794C8D60E
5653289407,Engineer Software,Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"Position Title: Engineer Software Job Description: Albertsons Media Collective is the retail media network arm of Albertsons Companies. It connects retail brands with shoppers by delivering personalized, digitally native, and shopper-centric advertising experiences across both in-store and online channel The platform leverages Albertsons extensive first-party data and technology to help brands target and engage loyal shoppers and loyalty program members Albertsons Media Collective offers omnich…",,[],[],,IT Jobs,2026-03-04T11:03:55Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5653289407?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=BD0DD3F4656B01B496A740AA8AF428317051F537
5644503533,Engineer Software,Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"Position Title : Engineer Software Function: Job Description: Roles & responsibilities: Hands on code writing and doing code reviews Evaluates complex user requests, projects, and clarifies objectives and functional requirements for new or modified computer programs Designs/develops software solutions and business process solutions based on business needs and requirements using specialized domain knowledge and developed business expertise Improves/sustains embedded system software using special…",,[],[],,IT Jobs,2026-02-25T10:36:15Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5644503533?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=9C9018F2928E24B6AF357A02401A0A64284772C8
5067536932,"Senior Software Engineer, SAP ABAP Developer - Cloud Application Programming","Senior Software Engineer, SAP ABAP Developer - Cloud Application Programming",Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"The Senior Software Engineer, SAP ABAP developer should have experience delivering full lifecycle projects in SAP S/4HANA or other SAP systems such as Portfolio and Project Management, Governance Risk and Compliance, Advanced Track and Trace, and Global Trade Services. You will be supporting BMS business processes by developing, maintaining and optimizing code across various SAP landscapes as well as working in the latest SAP technology in the SAP Business Technology Platform. If you want an ex…",,[],[],,IT Jobs,2025-03-01T03:37:20Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5067536932?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=2B34C4702AE1B512D3B1472F29087D84305AB046
4882186174,Senior Software Engineer AEM Front-End Lead [AEM & CSS],Senior Software Engineer AEM Front-End Lead [AEM & CSS],Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,The AEM Front-End Lead should have a solid understanding of web development processes from inception to deployment along with a strong skill set of software architecture design pattern. This role will require excellent problem-solving skills and flexibility due to the changing needs of the business. This individual should be able to translate our customer needs into functional and appealing websites and aspire to combine usability and accessibility with visual designs. This role should be able …,,[],[],,IT Jobs,2024-09-30T21:13:47Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4882186174?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=5B4D7CC59313420A8B58CC6EA4C418DC16C1E34E
5684826614,Senior Software Data Engineer,Senior Software Data Engineer,HME,"Bangalore, Karnataka",IN,,,,,,"Senior Software Data Engineer Job Description About HME: For over 50 years, HME has created industry-leading products and services, beginning with the first wireless microphone for the professional audio market in 1974. Today, HME continues to innovate across multiple industries, delivering reliable, high-quality solutions that enable seamless connectivity and communication. HME values people beyond resumes, encouraging diverse ideas, collaboration, and a strong culture of quality, safety, and …",,[],[],,IT Jobs,2026-04-01T09:36:16Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5684826614?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=A50ABAD1F7D4CFCC863B0E06ED742370C1C10708
5697209520,"R&D Senior Manager, Subject Matter Expert (SME) - Software Engineering","R&D Senior Manager, Subject Matter Expert (SME) - Software Engineering",Peoplefy,"Bangalore, Karnataka",IN,,,,,,"Hello, Hiring: R&D Senior Manager – Software Engineering (SME) | Bengaluru Location: Bengaluru | Work Model: Work from Office – 5 Days | Experience: 12 Years | Role Type: Leadership  Hands-on Technical SME We are looking for an experienced R&D Senior Manager – Software Engineering who will lead software engineering strategy, drive delivery excellence, and build high-performing engineering teams while ensuring high-quality software aligned with regulatory, security, and product requirements. Med…",,[],[],,IT Jobs,2026-04-12T08:35:18Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5697209520?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=BBE7DECF55E7CB1D0DC562719EBBCBD0B94C2CFD
4664741379,"Senior Software Engineer, SAP ABAP Developer [ABAP & Cloud Application Programming]","Senior Software Engineer, SAP ABAP Developer [ABAP & Cloud Application Programming]",Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"The Senior Software Engineer, SAP ABAP developer should have experience delivering full lifecycle projects in SAP S/4HANA or other SAP systems such as Portfolio and Project Management, Governance Risk and Compliance, Advanced Track and Trace, and Global Trade Services. You will be supporting BMS business processes by developing, maintaining and optimizing code across various SAP landscapes as well as working in the latest SAP technology in the SAP Business Technology Platform. If you want an ex…",,[],[],,IT Jobs,2024-04-25T19:21:45Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4664741379?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=D71A9BB561E7D47908BA7F4D7ED2B40A5B441210
4710327814,Senior Software Engineer - Data Engineer - Data & ML Engineering {AWS & Glue},Senior Software Engineer - Data Engineer - Data & ML Engineering {AWS & Glue},Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"BMS Hyderabad is an integrated global hub where our work is focused on helping patients prevail over serious diseases by building sustainable and innovative solutions. This important science, technology, and innovation center will support a range of technology and drug development activities that will help user in the next wave of innovation. Position: Senior Software Engineer - Data Engineer - Data & ML Engineering Location: Hyderabad, India At Bristol Myers Squibb, we are inspired by a single…",,[],[],,IT Jobs,2024-05-28T19:12:34Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4710327814?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=D7235F03531107492D3F1519CD4AAC070B8ED528
4764141514,"Senior Manager, Principal software Engineer Supply chain planning (SAP IBP & Kinaxis)","Senior Manager, Principal software Engineer Supply chain planning (SAP IBP & Kinaxis)",Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"Job Description: Senior Software Engineer, Supply Chain Planning Working With Us: Challenging. Meaningful. Life-changing. Those arent words that are usually associated with a job. But working at Bristol Myers Squibb is anything but usual. Here, uniquely interesting work happens every day, in every department. From optimizing a production line to the latest breakthroughs in cell therapy, this is work that transforms the lives of patients, and the careers of those who do it. Youll get the chance …",,[],[],,IT Jobs,2024-07-03T18:50:03Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4764141514?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=2F31B8D76516FDD48B018A6A97669D9438123F01
4897603798,"Software Engineer II, GPS Global Technical Services IT Systems {BRIT & Maximo}","Software Engineer II, GPS Global Technical Services IT Systems {BRIT & Maximo}",Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"The Software Engineer II for GPS Global Technical Services (GTS) IT Systems plays a crucial role in delivering IT capabilities and services that support our GTS functions, primarily asset management. You will work collaboratively with colleagues to understand their information technology and digital enablement needs. This role involves interpreting business requirements from various business units and functional groups and translating them into delivered technical solutions. Additionally, you w…",,[],[],,IT Jobs,2024-10-10T21:26:41Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4897603798?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=9C294A8629E3588C4BD5FE73089018C55846D6F2
5681940246,Senior Software Development Engineer Test,Senior Software Development Engineer Test,Pocket FM,"Bangalore, Karnataka",IN,,,,,,"Senior Software Development Engineer Test Location: Bengaluru Experience: 4–6 years About Pocket FM At our core, we are an AI-powered entertainment company with a deeply human-first philosophy. We believe technology should amplify creativity. Our proprietary AI systems work alongside writers, voice artists, and creative teams to help stories scale globally, faster, smarter, and with cultural depth and emotional integrity intact. Today, Pocket FM is home to a vibrant community of 250 million lis…",,[],[],,Engineering Jobs,2026-03-29T09:48:54Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5681940246?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=42A7E502B147D3064BE915B9B9A8A538A334CE11
5694091153,Software Development Engineer -II (Backend),Software Development Engineer -II (Backend),Groww,"Bangalore, Karnataka",IN,,,,,,"About Groww: We are a passionate group of people focused on making financial services accessible to every Indian through a multi-product platform. Each day, we help millions of customers take charge of their financial journey. Customer obsession is in our DNA. Every product, every design, every algorithm down to the tiniest detail is executed keeping the customersʼ needs and convenience in mind. Our people are our greatest strength. Everyone at Groww is driven by ownership, customer-centricity,…",,[],[],,IT Jobs,2026-04-09T08:12:18Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5694091153?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=4C441568A4411E7F38760B76EAC281C68BA93C7E
5671625901,"Software Development Engineer - 3, Test","Software Development Engineer - 3, Test",Quince,"Bangalore, Karnataka",IN,,,,,,"ABOUT QUINCE Founded in 2018, Quince was built to challenge the idea that nice things have to cost a lot. Our mission is simple: to make really high quality essentials for really low prices, produced fairly and sustainably. We believe everyone deserves exceptional craftsmanship and timeless design without the traditional markups. Quince is a direct-to-consumer (DTC) model that cuts out middlemen and leverages just-in-time manufacturing to minimize waste and maximize value. Quince is a tech comp…",,[],[],,IT Jobs,2026-03-19T10:16:47Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5671625901?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=80613E228DB116B74EDBEAEF6948F8CDA74FBA62
5680962986,Senior Software Development Engineer Test,Senior Software Development Engineer Test,RoboMQ,"Jaipur, Rajasthan",IN,,,,,,"About the Company RoboMQ is a leading API and data integration company that helps enterprises automate critical business processes to improve operational efficiency and customer experience. Our SaaS product, Hire2Retire , is a lightweight IGA solution that automates employee lifecycle management across systems like Active Directory, Azure AD, and Google Directory. About the Role We are looking for a Senior Development Test Engineer who can design, develop, and maintain robust automated test fra…",,[],[],,IT Jobs,2026-03-28T09:48:43Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5680962986?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=C6034532C4F5212622F4822D814A27C502ECFCEA
5671817833,Software Development Engineer II - Backend,Software Development Engineer II - Backend,Onsurity,"Bangalore, Karnataka",IN,,,,,,"About Onsurity: www.onsurity.com Onsurity is a rapidly growing employee healthcare benefits platform that provides flexible and customised healthcare subscriptions for SMEs, start-ups, and enterprises. We believe that access to healthcare benefits shouldn’t be a luxury. It is this philosophy that has strengthened our commitment towards making healthcare affordable and accessible for all. Our subscriptions include discounts on medicine orders, health checkups, fitness plans, free doctor telecons…",,[],[],,IT Jobs,2026-03-19T16:19:49Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5671817833?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=9EEFF5720C7427807E4F02D41FBC99EE995216A8
5593469640,"Sr Engineer, Software","Sr Engineer, Software",TMUS Global Solutions,"Hyderabad, Telangana",IN,,,,,,"About the Role: The Senior Software Engineer plays a critical role in designing and building scalable software systems that solve complex business and technical challenges. The Sr Engineer will work with a team of other software engineers to design, implement, and deploy complete systems which meet customer's requirements and are cloud native. The Sr Engineer will focus on creation, maintenance and enhancement of full stack software solutions that typically include front end web frameworks, bac…",,[],[],,IT Jobs,2026-01-21T08:42:22Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5593469640?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=5B3CBD4EB4C440D4ED036CEFC09A6EA47CED0056
5585220795,"Sr Engineer, Software","Sr Engineer, Software",TMUS Global Solutions,"Hyderabad, Telangana",IN,,,,,,"About the Role The Senior Software Engineer designs and builds scalable, cloud-native software solutions to address business and technical needs. Working with a team, the engineer develops, deploys, and maintains full-stack systemsfrom front-end frameworks to back-end services, microservices, databases, and related cloud infrastructure. Responsibilities include end-to-end solution delivery, architectural contributions, mentoring junior engineers, and ensuring alignment with T-Mobile's business …",,[],[],,IT Jobs,2026-01-15T05:03:56Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5585220795?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=304D1341153CF235598711F70BC9799239CDD3FF
5618490392,"Sr Engineer, Software","Sr Engineer, Software",TMUS Global Solutions,"Hyderabad, Telangana",IN,,,,,,"Sr Software Engineer - Ops Automation - K8s About the Role: The Senior Engineer, Operations Automation - Kubernetes at T-Mobile plays a crucial role in designing, building, and maintaining the automation frameworks that power our next-generation platforms and services. They develop, implement, and manage large-scale Kubernetes-based operations automation systems that ensure high availability, scalability, and reliability across T-Mobiles technology ecosystem. They utilize their strong problem-s…",,[],[],,IT Jobs,2026-02-07T08:22:07Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5618490392?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=7F97075D185B8BD75FB52D438D03076CEE1A401B
5639443707,Staff Engineer Software,Staff Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"Job Description We are excited to announce an opening for Staff Engineer Software at ACI. Please find below the details of the role and its responsibilities. Position Title: Staff Software Engineer Job Description: Roles & responsibilities: Hands on code writing skills, conducts code reviews and works continuously on code quality improvements Performs advanced development, support and implementation of complex systems using specialized domain knowledge and highly developed business expertise Pa…",,[],[],,IT Jobs,2026-02-21T13:09:27Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5639443707?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=1DC79C144CD9214F6B47C7EAFD28C688750E0170
5626958663,Senior Engineer Software,Senior Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"Position Title: Senior Engineering Software Job Description: Albertsons Media Collective is the retail media network arm of Albertsons Companies. It connects retail brands with shoppers by delivering personalized, digitally native, and shopper-centric advertising experiences across both in-store and online channel The platform leverages Albertsons extensive first-party data and technology to help brands target and engage loyal shoppers and loyalty program members Albertsons Media Collective off…",,[],[],,IT Jobs,2026-02-13T06:37:22Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5626958663?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=7EF032D4A40B3B6862DA50AA85048DE91B79AEEA
5604462180,"Principal Engineer, Software","Principal Engineer, Software",TMUS Global Solutions,"Hyderabad, Telangana",IN,,,,,,"About the Role: The Principal Database Engineer plays a key role in mentoring, setting standards, designing, implementing, and maintaining robust database systems that support T-Mobiles large-scale applications and analytics. This position drives the modernization of database platforms, adoption of cloud-native data technologies, and continuous improvement of performance, reliability, and automation across mission-critical systems. You will collaborate with software engineers, cloud architects,…",,[],[],,IT Jobs,2026-01-29T11:44:36Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5604462180?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=FC9BBD769F4CB5D4D60A93337FC8D2189690EE62
5648148614,Advanced Engineer Software,Advanced Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"Position Title: Advanced Software Engineer - iOS. Weareexcitedtoannounce anopeningforAdvancedEngineer Software(iOS)atACI. Please find below the details of the role and its responsibilities. Skills Required: Swift,IOSDevelopment,MobileApplicationDevelopment,iOS,UnitTesting,Automation Testing, XCTest, XCUITest, SwiftUI Preview Tests, Snapshot Testing, Appium, Accessibility Testing, Objective-C, iOS SDK, SwiftUI, UIKit, WKWebView, JavaScript, Typescript, React Native. Exposure to Ai, copilot, LLMs…",,[],[],,IT Jobs,2026-02-28T08:19:28Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5648148614?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=299BA0ACA5227E253688F8D5E4B9F7F53BF5E489
5625606009,Senior Engineer Software,Senior Engineer Software,Albertsons Companies India,"Bangalore, Karnataka",IN,,,,,,"We are excited to announce an opening for Senior Engineer Software at ACI. Please find below the details of the role and its responsibilities. Position Title: Lead Software Engineer Job Description: Roles & responsibilities: Hands on code writing and doing code reviews Evaluates complex user requests, projects, and clarifies objectives and functional requirements for new or modified computer programs Designs / develops software solutions and business process solutions based on business needs an…",,[],[],,IT Jobs,2026-02-12T08:29:13Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5625606009?se=oExj84U58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=2BCFD2A95FC7919D291FB8B3CD7CB2AE44DEB881
